transaction_time,merch,cat_id,amount,name_1,name_2,gender,street,one_city,us_state,post_code,lat,lon,population_city,jobs,merchant_lat,merchant_lon,target
2019-01-13 10:50,"fraud_Zboncak, Rowe and Murazik",shopping_net,95.69,Jeffrey,Lewis,M,24255 Bryan Square,Palermo,ND,58769,48.3396,-102.24,229,Administrator,48.040056,-102.636756,0
2019-10-18 16:41,fraud_Medhurst Inc,home,31.16,Kimberly,Miller,F,75533 Tamara Valleys,Logan,IL,62856,37.9943,-88.9417,324,"Scientist, research (physical sciences)",38.722199,-89.237343,0
2020-02-23 15:13,fraud_Lemke-Gutmann,shopping_net,3.0,Robert,Martinez,M,3683 Parrish Circles,Pueblo,CO,81005,38.2352,-104.66,151815,Further education lecturer,37.97962,-103.884326,0
2020-02-01 09:00,fraud_Bechtelar-Rippin,food_dining,70.5,Sophia,Dickson,F,9047 Rodriguez Turnpike,Gibsonville,NC,27249,36.1183,-79.5685,12486,Arboriculturist,35.221493,-79.882037,0
2019-01-21 17:17,fraud_Carroll PLC,health_fitness,38.38,Vincent,Flowers,M,0189 Emily Prairie,Wichita,KS,67232,37.6395,-97.1714,409656,Heritage manager,36.770463,-97.949506,0
2019-07-01 12:23,"fraud_Altenwerth, Cartwright and Koss",shopping_net,2.85,Christopher,Gregory,M,9579 Porter Tunnel,Wauchula,FL,33873,27.5517,-81.8074,14742,Teaching laboratory technician,26.978548,-82.390456,0
2020-03-08 22:52,fraud_Leannon-Ward,food_dining,9.29,Carolyn,Perez,F,433 Blake Roads Suite 967,Wheaton,MO,64874,36.7651,-94.0492,760,Production manager,36.789332,-94.709626,0
2019-12-09 19:12,"fraud_Daugherty, Pouros and Beahan",shopping_pos,15.22,Maria,Roy,F,58665 Nicholas Ford Suite 348,Sheffield,MA,1257,42.1001,-73.3611,2121,Radio producer,41.324675,-73.719213,0
2019-05-08 22:40,fraud_Lesch Ltd,shopping_pos,191.0,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",41.487415,-86.867208,0
2019-03-02 06:22,fraud_Goldner-Lemke,entertainment,9.6,Audrey,Hickman,F,3325 Gregory Square,Mount Clemens,MI,48043,42.5978,-82.8823,16305,"Psychologist, sport and exercise",42.334746,-83.636318,0
2019-05-21 16:54,fraud_Lemke-Gutmann,shopping_net,113.58,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",40.203058,-73.220286,0
2019-10-29 23:20,"fraud_Kling, Howe and Schneider",home,20.13,Margaret,Gibson,F,382 Williams Stream Suite 197,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,38.334148,-76.703717,0
2020-02-10 18:36,"fraud_Baumbach, Feeney and Morar",shopping_net,9.85,Joanne,Williams,F,3638 Marsh Union,Altonah,UT,84002,40.3207,-110.436,302,"Sales professional, IT",39.564313,-109.565652,0
2019-09-14 12:36,fraud_Shields-Wunsch,health_fitness,87.09,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,38.564994,-95.217594,0
2019-09-26 00:12,fraud_Cormier LLC,shopping_net,98.1,Andrew,Tucker,M,583 Gray Creek,Oak Hill,NY,12460,42.4069,-74.1528,277,Glass blower/designer,42.291106,-74.713498,0
2020-01-28 16:28,"fraud_Ledner, Hartmann and Feest",health_fitness,36.96,Daniel,Graham,M,28223 Ward Summit Apt. 664,Arvada,CO,80005,39.8422,-105.1097,122111,Hotel manager,40.261461,-104.116629,0
2019-11-02 17:55,fraud_Abernathy and Sons,food_dining,56.7,Stanley,Dickson,M,078 Alex Fields,Smock,PA,15480,39.9961,-79.7678,1946,Charity fundraiser,40.597612,-80.267684,0
2019-10-21 10:48,fraud_Bartoletti-Wunsch,gas_transport,63.39,Christopher,Gomez,M,950 Dunn Squares,Tickfaw,LA,70466,30.5668,-90.482,8512,"Accountant, chartered public finance",30.939859,-90.811238,0
2019-06-01 17:37,fraud_Shanahan-Lehner,personal_care,53.28,Denise,Barnett,F,23220 Eaton Harbors,Kirby,OH,43330,40.813,-83.4196,118,Private music teacher,41.776828,-83.20742,0
2019-04-02 11:21,"fraud_Huel, Hammes and Witting",grocery_pos,21.5,Andrew,Mcgee,M,4130 Tiffany Glen Apt. 562,San Antonio,TX,78248,29.5894,-98.5201,1595797,Exhibition designer,29.249527,-99.470457,0
2019-12-06 00:38,"fraud_Nienow, Ankunding and Collier",misc_pos,3.85,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,40.465797,-95.647316,0
2020-03-04 18:11,fraud_Labadie LLC,personal_care,3.84,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,31.467427,-96.557554,0
2019-10-15 13:25,"fraud_Watsica, Haag and Considine",shopping_pos,271.01,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,34.83514,-90.613475,0
2019-08-09 14:52,fraud_Reilly LLC,home,74.39,Vincent,Flowers,M,0189 Emily Prairie,Wichita,KS,67232,37.6395,-97.1714,409656,Heritage manager,38.50621,-97.1786,0
2019-08-08 12:53,fraud_Ankunding-Carroll,travel,2.65,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,37.997618,-94.262277,0
2020-01-22 23:21,"fraud_Runte, Green and Emard",health_fitness,7.75,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,31.03692,-98.506657,0
2019-08-25 00:10,fraud_Strosin-Cruickshank,grocery_pos,337.67,Kyle,Park,M,7507 Larry Passage Suite 859,Mount Perry,OH,43760,39.8788,-82.188,1831,Barrister's clerk,39.275277,-83.022045,1
2019-12-05 22:55,fraud_Prosacco LLC,personal_care,30.43,Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114,38.9621,-94.5959,545147,Counsellor,39.912952,-94.824687,0
2019-09-16 19:03,fraud_Gottlieb-Hansen,personal_care,153.07,Karen,Johnson,F,4349 Anna Flat Suite 214,Haynes,AR,72341,34.8838,-90.7666,222,"Programmer, applications",34.760982,-90.512168,0
2019-08-17 15:18,fraud_Goldner-Lemke,entertainment,29.71,Karen,Gordon,F,543 Ware Path Apt. 593,Utica,MO,64686,39.7417,-93.6289,271,Land/geomatics surveyor,40.184409,-93.325456,0
2019-03-02 17:48,fraud_Conroy-Emard,food_dining,48.3,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,34.460607,-118.337752,0
2019-09-08 15:50,fraud_Brown Inc,kids_pets,3.43,Jamie,Olson,F,3423 Michael Canyon Suite 276,River,KY,41254,37.8795,-82.7251,571,Quarry manager,38.154439,-82.35684,0
2019-06-20 18:58,"fraud_Nienow, Barrows and Romaguera",personal_care,14.79,Thomas,Jenkins,M,93914 Gregory Via,Oakland,CA,94619,37.7878,-122.1884,381459,Barista,38.193154,-122.914059,0
2019-12-08 16:36,fraud_Powlowski-Weimann,food_dining,6.22,Thomas,Jenkins,M,93914 Gregory Via,Oakland,CA,94619,37.7878,-122.1884,381459,Barista,37.966471,-122.345911,0
2019-06-24 07:13,"fraud_Robel, Cummerata and Prosacco",gas_transport,86.97,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,31.716117,-86.224274,0
2019-12-18 16:42,fraud_Thiel PLC,misc_pos,34.69,Robert,Haynes,M,857 Aaron Circles Suite 398,Johns Island,SC,29455,32.8357,-79.8217,20478,Materials engineer,33.475182,-79.07212,0
2019-12-23 11:13,fraud_Heidenreich PLC,grocery_pos,98.78,Christina,Eaton,F,3256 Brooks Field,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,33.596128,-87.776077,0
2019-06-13 00:39,fraud_Hickle Group,shopping_pos,8.45,Jacob,Weber,M,29156 Mark Park Apt. 108,Utica,KS,67584,38.6411,-100.138,269,Product/process development scientist,37.926222,-99.213823,0
2019-01-10 07:11,fraud_Kutch Group,grocery_net,53.6,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,33.39244,-118.978439,0
2019-02-28 01:50,fraud_Schamberger-O'Keefe,grocery_pos,56.08,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,33710,27.7898,-82.7243,341043,"Engineer, land",27.87603,-81.725506,0
2019-04-17 22:46,fraud_Cartwright PLC,kids_pets,53.14,Ryan,Foster,M,03921 Cole Mission Suite 882,Hampton,FL,32044,29.8575,-82.1483,2060,Oncologist,28.889185,-81.544351,0
2019-09-01 07:22,"fraud_Goyette, Howell and Collier",shopping_pos,26.07,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,68881,41.4193,-99.3844,73,Product designer,41.23714,-99.136773,0
2019-08-17 18:20,fraud_Klein Group,entertainment,194.46,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",31.769156,-80.621597,0
2019-10-20 15:55,"fraud_Klocko, Runolfsdottir and Breitenberg",health_fitness,67.05,Maureen,Garza,F,169 Edward Inlet,Saint Louis,MO,63131,38.6171,-90.4504,927396,Occupational hygienist,38.588342,-89.914351,0
2019-02-11 15:21,fraud_Torphy-Goyette,shopping_pos,2.83,Thomas,Sullivan,M,464 Newman Crossroad,Milwaukee,WI,53228,42.9676,-88.0434,817312,"Accountant, chartered public finance",42.161735,-88.422713,0
2019-03-17 05:51,fraud_Kutch-Hegmann,grocery_net,35.59,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",43.603249,-73.528285,0
2019-07-31 22:19,fraud_Denesik and Sons,shopping_pos,136.29,Robert,Long,M,529 Joshua Knoll Apt. 511,Lonetree,WY,82936,41.0552,-110.1603,49,Research scientist (physical sciences),41.960406,-110.357993,0
2019-05-24 12:14,fraud_Carroll PLC,health_fitness,76.07,John,Nichols,M,862 Anderson Highway,Bryant,WI,54418,45.203,-88.9983,1080,Information systems manager,45.964715,-89.937165,0
2019-05-18 03:24,fraud_Wolf Inc,grocery_pos,74.35,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",37.86336,-77.97031,0
2019-10-22 19:15,fraud_Crona and Sons,kids_pets,30.33,Jessica,Perez,F,8172 Robertson Parkways Suite 072,Superior,AZ,85173,33.2887,-111.0985,2872,Petroleum engineer,33.323107,-111.758464,0
2019-02-28 22:47,"fraud_Hills, Hegmann and Schaefer",health_fitness,38.97,Meredith,Ayala,F,7107 Henderson Station,Cascade Locks,OR,97014,45.671,-121.8686,1288,Barrister,45.544398,-122.142106,0
2019-11-06 22:58,fraud_Breitenberg LLC,travel,3.32,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,46.029351,-118.584434,0
2019-05-17 18:36,fraud_Williamson LLC,misc_pos,5.38,Timothy,Gomez,M,707 Anthony Causeway,Leo,IN,46765,41.2249,-85.0301,5341,Biomedical engineer,42.208516,-84.320768,0
2019-12-23 16:09,fraud_Buckridge PLC,misc_pos,8.29,Kevin,Elliott,M,1852 Vincent Isle Suite 328,Newark Valley,NY,13811,42.2281,-76.1625,4354,Further education lecturer,42.874889,-76.440279,0
2019-02-11 13:23,fraud_Barrows PLC,shopping_pos,2.36,Julie,Sanchez,F,916 Charles Road,Bowersville,OH,45307,39.5756,-83.7153,338,Quantity surveyor,39.602788,-84.008894,0
2019-02-17 22:37,"fraud_Mosciski, Ziemann and Farrell",shopping_net,386.44,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",38.98914,-78.382642,0
2019-11-30 04:43,"fraud_Mosciski, Ziemann and Farrell",shopping_net,1.51,Nathan,Thomas,M,4923 Campbell Pines Suite 717,Carlisle,IN,47838,38.9763,-87.3667,4081,Energy engineer,39.476397,-87.762906,0
2019-05-13 05:22,fraud_Collier Inc,grocery_net,60.67,Scott,Martin,M,31472 Cody Place Suite 740,Kensington,MD,20895,39.0298,-77.0793,19054,Operations geologist,38.763639,-77.934902,0
2019-08-24 21:28,fraud_Stoltenberg-Beatty,shopping_pos,3.44,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),33.409204,-82.126471,0
2019-04-20 23:18,fraud_Goyette-Gerhold,kids_pets,42.05,Stephanie,Middleton,F,99736 Rose Shoals Apt. 504,Morrisdale,PA,16858,41.0001,-78.2357,3688,Dispensing optician,41.347873,-78.478788,0
2019-09-14 14:58,"fraud_Gutmann, McLaughlin and Wiza",home,85.85,Erica,Walker,F,084 Holmes Avenue Suite 206,Stayton,OR,97383,44.8021,-122.7624,9587,"Engineer, biomedical",45.108828,-122.408216,0
2019-06-19 15:08,fraud_Friesen-Ortiz,personal_care,40.29,Gary,Barnes,M,2970 Flores Brooks,Smackover,AR,71762,33.3398,-92.7442,2501,Financial adviser,34.055406,-91.849842,0
2020-03-03 12:56,fraud_Wuckert-Goldner,home,26.18,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",44.222339,-73.036192,0
2019-05-27 21:32,fraud_Hills-Witting,shopping_net,5.38,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,38.162802,-85.236088,0
2019-12-01 21:46,fraud_Weimann-Lockman,kids_pets,173.26,Larry,Williams,M,6274 David Oval Suite 725,Scarborough,ME,4074,43.5835,-70.3457,18760,Make,44.201853,-70.096039,0
2020-01-22 21:24,fraud_Boyer PLC,shopping_net,5.31,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,42.661698,-74.171779,0
2019-08-24 03:43,"fraud_Lockman, West and Runte",grocery_pos,120.8,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,42.576242,-75.846078,0
2019-11-13 09:19,fraud_Goodwin-Nitzsche,grocery_pos,102.16,Sarah,Foster,F,77872 Andrea Glen Apt. 543,Ford,VA,23850,37.1349,-77.7364,1051,Chief Operating Officer,37.929733,-76.778276,0
2020-02-16 12:05,fraud_Graham and Sons,health_fitness,50.65,Crystal,Gamble,F,899 Michele View Suite 960,Philadelphia,PA,19149,40.0369,-75.0664,1526206,Structural engineer,39.755487,-74.50158,0
2019-05-12 04:26,"fraud_Schaefer, Maggio and Daugherty",gas_transport,56.89,Rick,Martinez,M,062 Poole Hollow Apt. 815,Deadwood,SD,57732,44.3566,-103.6999,1979,Multimedia programmer,43.50764,-103.021549,0
2019-06-24 19:52,fraud_Friesen Inc,shopping_pos,2.71,Drew,Garcia,M,70858 Jasmine Meadows Apt. 135,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",41.296603,-83.595653,0
2019-12-08 05:18,fraud_Torp-Labadie,gas_transport,54.05,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,44.543508,-73.887197,0
2019-12-30 03:40,fraud_Hickle Group,shopping_pos,147.73,Mary,Lewis,F,118 Justin Extension,Bay Minette,AL,36507,30.8635,-87.7644,19090,Science writer,29.989148,-87.717771,0
2019-02-03 05:34,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,9.25,Scott,Edwards,M,838 Amy Street Suite 107,Pembroke,NC,28372,34.6902,-79.1834,14783,Hospital doctor,34.0077,-78.244579,0
2019-12-16 17:27,"fraud_Runte, Green and Emard",health_fitness,25.35,Sharon,Johnson,F,7202 Jeffrey Mills,Conway,WA,98238,48.34,-122.3456,85,"Research officer, political party",47.855782,-121.479786,0
2019-08-25 10:20,fraud_Emmerich-Luettgen,grocery_net,42.51,Justin,Bell,M,5323 Walker Island,Pittsburgh,PA,15217,40.4308,-79.9205,687276,"Scientist, marine",40.858541,-79.383012,0
2019-06-26 17:57,"fraud_Hettinger, McCullough and Fay",home,19.23,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,41.562114,-75.142638,0
2019-04-30 22:20,"fraud_Boehm, Predovic and Reinger",misc_pos,269.59,Nicholas,Mcmahon,M,2123 Jonathan Falls Suite 753,Heiskell,TN,37754,36.115,-84.0438,4729,"Geologist, wellsite",35.177143,-84.336916,0
2020-01-16 07:25,fraud_Kilback LLC,grocery_pos,129.17,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,44.0577,-76.0196,1271,"Producer, radio",44.883925,-75.469651,0
2019-08-10 04:36,"fraud_Rohan, White and Aufderhar",misc_net,5.14,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",38.706114,-109.37724,0
2019-09-21 16:38,"fraud_Yost, Block and Koepp",misc_pos,10.71,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,42.740292,-78.883417,0
2019-11-27 10:04,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,106.44,Frank,Anderson,M,0611 Stafford Valley Suite 504,Naples,FL,34112,26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",25.149374,-82.285172,0
2019-10-18 18:10,fraud_Gutmann-Upton,misc_pos,1.85,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,42.01578,-104.795705,0
2019-06-09 00:44,fraud_Berge LLC,gas_transport,77.14,Michelle,Woods,F,952 Joseph Throughway,Munith,MI,49259,42.3703,-84.2485,2523,Geophysicist/field seismologist,42.950248,-84.063405,0
2019-06-24 23:51,fraud_Grimes LLC,entertainment,32.35,Tammy,Davis,F,77663 Colleen Freeway,Moundsville,WV,26041,39.9148,-80.731,16183,Physiotherapist,39.281422,-79.78801,0
2019-03-25 22:19,"fraud_Reichert, Rowe and Mraz",shopping_net,6.16,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,41.505508,-75.156265,0
2019-12-08 13:18,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,5.97,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,34.777266,-117.518838,0
2019-03-25 08:05,"fraud_Reilly, Heaney and Cole",gas_transport,57.72,Cristian,Jones,M,0423 Kirby Field Suite 623,Wilmette,IL,60091,42.0765,-87.7246,27020,Trade mark attorney,41.522947,-87.371457,0
2019-11-10 21:14,"fraud_Yost, Schamberger and Windler",kids_pets,63.15,Susan,Garcia,F,582 Rodriguez Wells,Albuquerque,NM,87109,35.1506,-106.569,641349,Civil Service administrator,35.435119,-107.269668,0
2019-01-10 14:46,fraud_Hamill-D'Amore,health_fitness,67.31,Jacqueline,Curry,F,3047 Jeff Place,Marathon,TX,79842,30.1886,-103.2214,498,Lexicographer,30.205178,-103.475945,0
2019-12-17 04:37,"fraud_Bins, Balistreri and Beatty",shopping_pos,9.83,Jeremy,Jones,M,5758 Yates Center,Vinton,CA,96135,40.0235,-120.7986,128,Education administrator,40.913557,-120.993764,0
2019-11-18 02:34,fraud_Abernathy and Sons,food_dining,41.35,Audrey,Hickman,F,3325 Gregory Square,Mount Clemens,MI,48043,42.5978,-82.8823,16305,"Psychologist, sport and exercise",42.95497,-83.26428,0
2019-03-25 10:43,fraud_Pacocha-O'Reilly,grocery_pos,48.07,Amy,Flynn,F,46095 Tara Fords,Jaffrey,NH,3452,42.8178,-72.0275,5457,"Surveyor, hydrographic",43.601216,-72.343065,0
2019-11-06 10:39,fraud_Frami Group,entertainment,67.87,Aaron,Rogers,M,969 Huerta Path Apt. 270,Valentine,NE,69201,42.8062,-100.6215,4005,Network engineer,43.242126,-101.426334,0
2020-03-03 12:55,"fraud_Cremin, Hamill and Reichel",misc_pos,7.73,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,39.695498,-78.693553,0
2019-12-28 05:31,fraud_Rau and Sons,grocery_pos,94.84,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,31.598085,-97.005908,0
2019-08-07 18:17,fraud_Torphy-Kertzmann,health_fitness,114.3,Anna,Logan,F,3522 Park Wells Suite 528,Cleveland,TX,77327,30.33,-95.0202,34153,Building surveyor,31.284218,-94.963209,0
2019-05-11 01:38,fraud_Kutch LLC,gas_transport,58.43,Jacqueline,Marsh,F,950 Sheryl Spurs,Dunlevy,PA,15432,40.1151,-79.8627,427,Mining engineer,40.598934,-79.302306,0
2019-12-16 12:54,"fraud_Walter, Hettinger and Kessler",personal_care,21.55,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,33.514637,-112.857547,0
2019-07-28 06:26,"fraud_Labadie, Treutel and Bode",shopping_net,9.81,Robert,Nguyen,M,74835 Garner Point,Ruth,NV,89319,39.3426,-114.8859,450,Interpreter,39.291211,-115.477528,0
2019-11-16 02:14,"fraud_Goldner, Kovacek and Abbott",grocery_pos,132.56,Jacqueline,Curry,F,3047 Jeff Place,Marathon,TX,79842,30.1886,-103.2214,498,Lexicographer,30.821988,-102.465561,0
2019-06-15 14:01,fraud_Dibbert and Sons,entertainment,31.25,Alan,Colon,M,748 Bryan Fields Suite 935,Riverton,WY,82501,43.0351,-108.2024,19408,"Lecturer, higher education",42.173041,-108.368771,0
2019-11-19 11:00,fraud_Fisher-Schowalter,shopping_net,39.21,Stephanie,Cummings,F,1025 Robin Square,Ash Flat,AR,72513,36.2201,-91.6421,2856,Hydrologist,36.771715,-92.492066,0
2019-07-23 02:56,fraud_McDermott-Weimann,grocery_pos,90.44,Thomas,Cross,M,7566 Thompson Creek Apt. 827,Elkhart,IA,50073,41.8114,-93.4855,1195,Trading standards officer,42.745828,-92.560571,0
2019-04-30 19:00,"fraud_Nicolas, Hills and McGlynn",entertainment,55.22,Nathan,Martinez,M,586 Thomas Cliffs,Oconto Falls,WI,54154,44.8755,-88.1555,5548,Mining engineer,44.583807,-88.701225,0
2019-06-03 04:02,"fraud_Kutch, Hermiston and Farrell",gas_transport,70.11,Rick,Martinez,M,062 Poole Hollow Apt. 815,Deadwood,SD,57732,44.3566,-103.6999,1979,Multimedia programmer,45.166015,-102.784179,0
2019-08-17 04:32,fraud_Miller-Harris,misc_net,337.18,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,40.234211,-86.120467,0
2019-06-16 14:48,fraud_Tromp Group,travel,4.5,Michael,Jackson,M,539 Underwood Divide,Pea Ridge,AR,72751,36.4539,-94.118,6434,Product designer,35.670667,-93.691031,0
2019-03-28 13:27,"fraud_Gutmann, McLaughlin and Wiza",home,76.76,Jason,Mcmahon,M,6385 Donald Square Suite 429,Springfield,VA,22151,38.8029,-77.2116,104396,Production engineer,39.033713,-77.995584,0
2019-03-17 05:43,"fraud_Stokes, Christiansen and Sipes",grocery_net,66.32,Susan,Garcia,F,582 Rodriguez Wells,Albuquerque,NM,87109,35.1506,-106.569,641349,Civil Service administrator,34.964247,-106.027486,0
2019-05-16 21:23,fraud_Skiles LLC,home,81.89,Stephen,Lopez,M,696 Matthew Ford Suite 157,Olmsted,IL,62970,37.1935,-89.0933,639,Mechanical engineer,37.634344,-88.132685,0
2019-07-09 22:56,"fraud_Torp, Muller and Borer",health_fitness,1.51,Billy,Mcdonald,M,304 Ryan Port Suite 335,Camden,MO,64017,39.2048,-94.0259,464,Colour technologist,38.961402,-95.016988,0
2020-02-23 14:26,fraud_Swift PLC,kids_pets,66.3,Margaret,Curtis,F,742 Oneill Shore,Florence,MS,39073,32.153,-90.1217,19685,Fine artist,31.714894,-89.670043,0
2019-07-20 09:09,"fraud_Zieme, Bode and Dooley",gas_transport,66.64,Jamie,Olson,F,3423 Michael Canyon Suite 276,River,KY,41254,37.8795,-82.7251,571,Quarry manager,36.911725,-83.560816,0
